#NAME	low10-1.cel	low10-2.cel	high10-1.cel	high10-2.cel	low48-1.cel	low48-2.cel	high48-1.cel	high48-2.cel
39874_at	5.239961112	5.229113558	5.135752679	5.312884331	5.769608871	6.109295336	5.649210875	5.600294614
39875_at	5.771090671	5.860579585	5.772960984	5.762242315	6.038861451	6.136703831	5.815734179	5.975651939
39876_at	9.418445381	9.412850676	9.616944287	9.418701072	9.368092151	9.228344768	9.632934415	9.043722084
39877_at	7.146190235	7.227435903	7.041444296	7.471217581	7.126929046	7.569159757	6.908192083	7.367943687
39878_at	6.690638007	6.731152572	6.279217394	6.485267594	6.867659862	6.753484717	6.144476839	6.738323789
39879_s_at	9.523742133	9.70478235	9.481522282	9.530811138	9.765274902	9.518256628	9.503066055	9.510171084
39880_at	6.731640836	6.853935048	6.719913568	7.125310872	7.107336108	7.398712524	7.069642478	7.336057189
39881_at	6.595115357	6.72355733	6.704697689	6.940568323	6.717284421	7.06298788	6.748448264	6.939211414
39882_at	5.162752288	5.077741469	5.764209868	5.173321994	5.327753238	5.301928047	5.315286081	5.52838956
39883_at	6.073494046	5.955300234	6.566496674	6.28957263	5.679284283	5.406298255	5.789594042	5.85636166
39884_g_at	5.789896968	5.705553326	6.365505402	5.998103061	5.310305568	5.233234276	5.679750682	5.289369257
39885_at	4.852951879	4.934682958	5.012995826	5.075113586	4.802861103	4.967808983	4.788578629	4.976863159
39886_at	5.207080833	5.436191827	5.296453681	5.438276893	5.476290544	5.53625341	5.370460167	5.803031761
39887_at	5.543737207	5.649554647	5.508990916	5.61340155	5.878363081	5.639505848	5.658346751	5.534702304
39888_at	7.420793807	7.530617782	7.496131361	7.515746102	7.426699928	7.445307066	7.30824076	7.522920552
39889_at	6.093466118	6.060562602	6.138768163	6.1425377	6.34740377	6.484420993	6.276357192	6.617779871
39890_at	8.132305678	8.116629544	8.132827811	7.968642391	8.553468436	8.648982648	8.340868735	8.788962397
39891_at	6.717715262	6.695790994	6.654594419	6.5769151	6.750669538	6.833175644	6.665444449	6.794128348
39892_at	7.311855341	7.463705048	7.372506104	7.226953194	7.697595466	7.867346672	7.594602551	7.895114269
39893_at	7.588347984	7.908818344	7.875840646	7.722999811	7.739930763	8.431959898	7.626732777	8.529500742
39894_f_at	4.817348158	4.71465096	4.825984715	4.653631163	4.961821153	5.547784839	4.675640978	5.389221976
39895_r_at	5.589233935	5.615619695	5.854622543	6.002044066	6.257020726	6.907487646	6.086206219	6.889037698
39896_at	8.833633698	8.874466777	8.86608304	8.61996179	8.441127221	8.368964232	8.717200198	8.354497826
39897_at	7.74787515	7.752021053	7.754173228	7.430729753	7.246402657	6.463751265	7.533010866	6.297092864
39898_at	4.77324227	4.6392604	4.750072875	4.728310958	4.580072735	4.637727608	4.539673327	4.668923558
39899_at	8.158984895	8.05429035	7.845225752	8.292833528	8.236557718	8.147070132	8.243618532	8.285979086
399_at	8.578217845	8.231116578	8.313293638	8.331375963	8.553550295	8.294785128	8.182416133	8.259307505
39900_at	7.371238658	7.614090704	7.283020664	7.941637868	7.985291742	8.378116281	7.774137986	8.017853844
39901_at	4.835152483	4.951330894	4.797892323	5.113537449	4.907087423	5.047571451	4.871141368	4.958890131
39902_at	7.320912839	7.183658671	7.021590562	7.301727352	7.411268562	7.386257076	7.565759641	7.258961386
39903_at	8.099684844	8.301322808	8.178240721	8.286271927	8.570578474	8.599745401	8.26045232	8.559134347
39904_at	6.092553018	6.396861628	6.186896398	6.287044967	6.345743967	6.400872353	6.101013137	6.769430382
39905_i_at	4.649838577	4.398780223	4.495866247	4.539380118	4.482800323	4.456055517	4.579439849	4.523469393
39906_r_at	4.511881961	4.345442895	4.637914226	4.345190227	4.722182944	4.518095007	4.50468391	4.515020562
39907_at	6.137870205	6.169392332	6.099112517	6.034300751	6.856562919	6.979806827	6.47589851	6.634188168
39908_at	9.661010499	9.775445025	9.543221501	9.607934742	9.648076325	9.739463021	9.659744371	9.529259266
39909_g_at	7.989220818	8.048194159	7.899854385	8.027045761	8.015920708	8.05767636	7.880771535	7.879949001
39910_at	6.862400228	7.052773637	6.898046774	6.746307489	7.204696042	7.509685027	6.767344451	7.276679056
39911_at	9.180306001	9.351009602	9.208103006	9.341311905	9.444814123	9.890632287	9.354565814	9.71431809
39912_at	7.503066681	7.500782585	7.558126775	7.859251611	7.741078894	7.833466708	7.548520403	7.999407777
39913_at	7.174541611	7.669265503	7.395442983	7.499301111	7.877628215	8.279624905	7.496155076	8.244396844
39914_r_at	9.327966613	9.473791316	9.466522029	9.402797099	9.584491813	9.911264304	9.455142871	9.904934143
39915_at	9.272689005	9.353039139	9.385420282	9.356452342	9.53116488	9.71336356	9.309954537	9.598785841
39916_r_at	12.59838976	12.58819853	12.72455291	12.60818947	12.66921232	12.51323269	12.69371215	12.49038769
39917_at	8.266032724	8.364486553	8.177298509	8.16792482	8.358398287	8.289146135	8.186918649	8.543499098
39918_at	9.932370546	10.06846363	10.06341567	9.912494482	9.99453606	9.655526358	10.21887201	9.998303361
39919_at	8.251654471	8.593426438	8.359120229	8.519395054	8.668217113	8.921461665	8.551987256	8.947023305
39920_r_at	11.3626929	11.45600211	11.40801073	11.20419835	11.64683037	11.93334605	11.29868773	11.86719449
39921_at	11.44423512	11.39596959	11.43763172	11.35388437	10.62590899	10.22234639	11.27803204	10.41503132
39922_at	6.211726714	6.255409045	6.157437481	6.075820041	6.425681003	6.518366251	6.444577187	6.423898215
39923_at	7.146778159	7.131924894	6.809941694	6.659388939	6.78981398	6.501778264	6.455456966	6.354173818
39924_at	5.203236435	5.193939862	5.342879685	5.256921566	5.137868568	5.007077151	5.214764942	4.936939895
39925_at	8.952435612	9.018685511	8.672431335	8.946571813	8.919983948	9.076323874	8.554588958	9.16656535
39926_at	6.377577657	6.201522463	5.968274486	6.034095796	5.276176885	5.145202243	5.096951568	5.437740358
39927_at	5.69661527	5.558779777	4.97877362	4.904148014	5.270278796	5.201036232	4.778610625	4.942723814
39928_at	5.358258874	5.383662817	5.357431989	5.321933541	5.474218209	5.549274404	5.294385503	5.361691415
39929_at	7.988466733	7.972167659	7.413640371	7.519269382	7.956682789	7.668027834	7.618017501	7.129269837
39930_at	5.730825916	5.649399279	5.525801404	6.321527316	5.692616556	6.024726314	5.989992738	6.007686123
39931_at	5.344506106	5.560273245	5.501013543	5.586718143	5.504904267	5.306404611	5.67735249	5.351740118
39932_at	5.4615136	5.213471202	5.447070076	5.408908269	5.55050445	5.511459847	5.637363151	5.577983101
39933_at	8.963725708	9.024782948	9.023489102	8.901816049	9.042731335	9.348323205	9.031694572	9.491872596
39934_at	6.72377945	6.598520779	6.549340772	6.688067035	6.448229658	6.462685713	6.682809123	6.490456266
39935_at	4.595662448	4.492737462	4.58298572	4.487216958	4.567684804	4.727426659	4.506813514	4.636678835
39936_at	5.565193927	5.579243113	5.328181576	5.555114793	5.53997071	5.602685396	5.528995272	5.710935067
39937_at	5.708077535	5.877350992	5.741637006	5.661147983	5.672324929	5.846051297	5.637250201	5.731083123
39938_g_at	6.131400428	6.158002928	6.00307106	6.408386772	6.266693157	5.937420665	6.012330352	6.12982041
39939_at	4.987632929	5.14874727	4.894455813	4.925779022	5.050528247	5.082514778	5.170895198	5.014329613
39940_at	6.064276248	5.976821499	6.107161966	5.962220227	5.479121359	5.660266765	5.712939464	6.048587056
39941_at	6.892898197	6.81463407	6.664073975	6.821736993	6.781905169	6.653657104	6.785162039	6.861206772
39942_at	8.304762251	8.567706601	8.274610359	8.242097482	8.813010417	8.822089168	8.335913008	8.498252217
39943_at	6.671314721	6.620761432	6.711505405	6.523335343	6.141814014	5.777157528	6.387984811	5.6052692
39944_at	6.032237155	6.104259787	6.004299304	5.943806852	5.925957885	5.881718705	6.212009992	6.077631984
39945_at	4.85564406	4.863463378	4.929078989	4.81965747	4.892702922	4.669287739	4.74250367	4.549675429
39946_at	5.590996135	5.377975529	5.198036173	5.59457625	5.683122461	5.972273533	5.357116695	5.660001166
39947_at	8.096235749	7.947510649	7.901434594	8.107447457	7.907719676	8.210754787	7.874079438	8.23487244
39948_at	7.791551526	7.842895809	8.10953734	8.168785414	7.808353067	8.039939322	7.587561612	8.295575066
39949_at	8.015083751	8.009448152	7.817296683	7.918390254	7.931577396	8.234936231	7.763092588	8.131294815
39950_at	5.563422133	5.414879274	5.232500257	5.253141065	5.318956513	5.332533531	5.138052553	5.190930146
39951_at	8.233390456	8.051464378	7.936418991	8.086975718	7.80748472	7.435640019	7.530149714	7.053273595
39952_at	4.654285582	4.912300307	4.705618848	4.869525774	5.020004931	4.995087641	4.895315175	4.898470248
39953_i_at	8.066218826	7.993291156	7.74111018	7.846627362	8.282166265	7.886005163	7.961416916	7.679965449
39954_r_at	4.839660279	4.8192046	4.770505875	4.523378988	4.926643651	4.891786477	4.706922496	4.716585896
39955_at	4.685372041	4.79019479	4.668286227	4.678867242	4.736115018	4.741321424	4.719746049	4.688812826
39956_at	5.467449582	5.269049837	5.068919872	4.908691836	4.974056525	4.559564645	4.820609414	4.458749355
39957_at	5.156057245	4.793577523	5.039855942	4.788375042	5.09799018	5.252172435	4.709661863	4.966267348
39958_at	5.008784449	4.932317656	4.720930825	4.811670108	4.864279188	5.051002312	4.981384662	4.866499815
39959_at	6.020851354	6.126670767	5.72786092	6.461246905	6.239557567	6.37156357	5.975930394	6.357007209
39960_at	7.932833693	7.878628151	8.314333717	8.212105197	7.652665586	7.629636827	8.317517532	8.00291255
39961_at	6.61414511	6.716682844	6.482467839	6.810909354	6.724247277	6.959690016	6.738859075	6.880389392
39962_at	5.461398159	5.150322157	4.827474138	4.856445404	5.173708626	5.170047647	4.829816464	4.645999901
39963_at	6.536240606	6.616908476	6.447065242	6.458941796	6.452356041	5.93030267	6.337607556	6.244733513
39964_at	5.075219869	4.960324888	5.221966282	4.882024639	5.190228589	4.815254537	4.900191924	4.682159376
39965_at	9.774132497	9.766535108	9.723363044	9.818330085	9.773808917	9.688978868	9.898757581	9.774675358
39966_at	6.145006544	6.11594876	7.393224387	6.847886273	5.888009162	5.187867182	5.873367784	5.524539054
39967_at	12.54603039	12.33976755	12.20594478	12.23188839	11.97736164	11.83239095	11.11466239	10.85225678
39968_at	8.432753252	8.404708776	8.286813689	8.304857193	8.380949567	8.496793426	8.373786702	8.380165497
39969_at	7.365366605	7.411422368	9.123068907	8.274524945	8.558691704	8.549923859	10.1915736	9.716427462
39970_at	5.011271831	4.875277007	4.880583651	4.99581353	5.161526481	5.576893261	5.303841336	5.048494299
39971_at	6.948309848	7.155602529	7.052251734	7.572849444	6.875984833	7.192517727	7.207240197	7.040003363
39972_at	8.066019151	8.152482114	8.075151545	8.199103799	8.202847136	8.519533794	8.102314665	8.409485564
39973_at	6.47601135	6.488485911	6.363975046	6.628120052	6.636069643	7.022773917	6.635937353	6.613418863
39974_at	5.128048673	5.144988342	5.034614114	4.922224922	5.208439868	5.196619944	5.00259094	4.831971158
39975_at	6.626147497	6.545692663	6.383309413	6.27609082	5.470219158	5.997107918	5.739367281	5.562224698
39976_at	5.566680915	5.474333153	5.515454161	5.544740283	5.397897767	5.36503612	5.483142638	5.484666811
39977_at	6.14827442	6.195497002	5.938474936	5.774027253	5.77503684	5.689312156	5.894557375	5.579432292
39978_at	5.608624769	5.813709329	5.801185504	5.84874521	5.979444575	6.048499941	5.793163751	5.935550463
39979_at	6.673240295	6.874003623	6.775076818	7.212085823	6.951440485	7.191475197	6.783526171	7.381488213
39980_at	7.224461651	7.489230431	9.064907784	8.756413923	6.896971071	6.580776358	8.447274925	7.815498366
39981_at	4.55702794	4.741148855	4.59137971	4.699861137	4.704840764	4.695314621	4.612941703	4.706618919
39982_r_at	4.761762488	4.70873666	4.93419839	4.652660605	4.74648077	5.009010482	4.80807958	4.925630207
39983_at	5.425775978	5.441515052	5.436198024	5.393523684	5.319970525	5.455877704	5.424792324	5.473285848
39984_g_at	6.117222295	5.971652581	6.231009244	5.833306677	6.021904565	5.977536668	6.366721222	6.330149741
39985_r_at	4.589681972	4.508114648	4.701535884	4.322989304	4.615896702	4.583752452	4.521686109	4.528039262
39986_at	8.147987381	8.178425035	8.175157657	8.315649168	7.823075748	7.436431374	7.748022104	7.564092328
39987_at	4.8253811	4.73698768	4.65174672	4.744992687	4.463212962	4.440785986	4.593402543	4.332173518
39988_at	8.378930669	8.351346167	8.11374772	8.227036819	8.565745922	8.691374901	8.135037828	8.429637121
39989_at	6.986084915	6.82170401	6.818973326	6.489103593	6.322472678	6.387332258	6.316593416	6.076969298
39990_at	6.002160469	5.875662786	5.910731872	5.824383718	5.783235674	5.841628253	5.887943944	5.833960853
39991_at	7.750194656	7.9361352	7.812391727	7.765226811	8.010948906	7.997546488	7.86424955	8.078696313
39992_at	10.65554575	10.66555039	10.40791791	10.48316182	10.90859743	10.84858985	10.7203342	10.6834234
39993_at	8.203329604	8.18958248	7.906459997	7.87556573	7.92299505	8.008882437	7.736322438	7.628855303
39994_at	6.896002389	6.965592807	6.598972439	6.53093089	7.000462501	7.151504147	6.6089007	6.672237294
39995_s_at	9.696766854	9.322955243	9.132174003	9.233784594	9.14394646	9.094061806	8.967950076	8.673722397
39996_at	4.925772866	4.806964029	4.661062512	4.883386143	5.00733611	4.863436742	4.74952106	5.009775297
39997_at	6.112359755	6.083920439	6.102045695	6.530710007	6.637167398	6.719826053	6.38001716	6.660560996
39998_at	5.075068293	5.024465683	4.755045058	4.740383463	5.045929915	4.938900181	4.889563682	4.629222194
39999_at	6.031496062	5.845544983	5.947018118	5.903642326	6.132727243	5.86056091	5.690447036	5.549509606
400_at	5.936063291	5.931435812	5.934139328	6.198262103	5.922294048	6.628849943	6.435960054	6.804768866
40000_f_at	5.802451049	5.754910267	6.104605923	5.547152406	5.581074667	5.808580285	5.803622194	5.721122463
40001_r_at	4.64476202	4.533203037	4.873687423	4.334512406	4.500914239	4.512727441	4.535125372	4.537079731
40002_r_at	5.036651956	5.079279568	5.138742434	4.744311775	4.849392549	4.448436515	4.793356452	4.426351536
40003_at	9.09369727	9.101953931	9.009485563	9.037907726	9.523109753	9.568620218	9.185678617	9.4625391
40004_at	7.824613196	7.667434738	7.653648909	7.596566381	7.557749783	7.541272805	7.624545759	7.505150799
40005_at	7.241402481	7.231673606	7.061615522	7.023444869	6.813014814	6.953382945	6.769706842	6.157132968
40006_at	8.137588542	8.30304233	8.035861511	8.246229068	8.51393362	9.034244853	8.418393405	8.821890493
40007_at	5.87889854	6.073916644	5.794949207	6.323552769	6.148079219	6.213366114	6.043653011	6.183848249
40008_at	5.691201461	5.918327554	5.886383586	6.010899004	6.487911163	6.241680614	5.911388228	6.240011695
40009_at	5.095043814	5.224887101	5.178995047	4.822160017	5.297554649	5.157610824	5.118551883	5.156491947
40010_s_at	5.677289666	5.802754764	5.702061158	5.681544512	5.97967653	5.836008296	5.534738537	5.912653081
40011_s_at	6.894877436	6.9158604	6.99251343	6.700439366	7.037969352	7.073077873	6.989828834	6.978631239
40012_at	4.924930983	5.002734109	5.506994057	5.368163005	4.855559966	5.197554879	5.466645665	5.157483425
40013_at	4.741330526	4.754833117	4.635137549	4.992018695	4.734587088	4.71974798	4.803769944	4.810263887
40014_at	6.153477165	6.171007776	6.094007131	6.071382288	6.439331986	6.789227028	6.234214923	6.523813276
40015_at	8.10298994	8.166458314	8.281147525	8.447566023	8.863830861	8.912553765	8.882508423	9.045711435
40016_g_at	9.284498506	9.218581233	9.383735416	9.479012874	9.715616947	9.576816386	10.05651533	9.507302935
40017_at	6.588258169	6.576762244	6.536416289	6.649665317	6.584793466	6.893730851	6.591765664	6.802350898
40018_at	7.011035691	6.992556508	7.149533097	6.821759981	6.678018228	6.545640163	6.51840468	6.258971108
40019_at	4.849133621	4.683114388	4.623781459	4.764314347	5.06509982	5.134570585	4.907707795	4.825631328
40020_at	8.54537726	8.78820013	8.445565317	8.433667787	8.35586311	8.531743523	8.539932636	8.50370882
40021_at	7.944629612	8.021172646	7.930856111	8.09860373	8.035999175	8.171687485	8.032785339	7.977686201
40022_at	5.27744018	5.361740617	5.185971111	5.012294076	5.084798364	5.239110665	5.324795289	5.505465743
40023_at	4.648918659	4.536534888	4.572030533	4.548500143	4.592707729	4.635614417	4.680490004	4.639545445
40024_at	5.68188126	5.705735501	5.722326458	5.684407526	5.794338297	5.798106698	5.80135504	5.766273523
40025_at	5.82942291	5.847412074	5.837885318	5.981268225	5.650202847	5.804910451	5.665379195	5.843995141
40026_g_at	8.658610066	8.586493963	8.568536477	8.667873104	8.817089103	8.40161679	8.547677669	8.125981396
40027_at	8.452005753	8.404067713	8.304379383	8.228250407	8.450470714	8.011680652	7.967709816	7.820842961
40028_at	6.686943841	6.64720774	6.736768008	6.7992626	6.671696961	7.15497277	6.652488492	6.838639965
40029_at	8.772170125	8.910994141	8.696481727	8.760250887	9.446990755	9.539493113	9.196112193	9.330749941
40030_at	7.33862997	7.271437987	6.961875176	7.154506924	7.286865498	7.308390107	7.151789099	6.933517396
40031_at	6.887009558	6.909563007	6.724869229	6.860510958	6.751594662	7.26514689	6.628579992	7.163199007
40032_at	6.789915511	6.670892798	7.190250646	7.070140242	6.680472403	6.684171564	7.131202037	7.088029856
40033_at	8.460498292	8.535555596	8.302900853	8.500283488	8.652510829	8.778119117	8.480139908	8.818816228
40034_r_at	4.674423026	4.76794706	4.688845899	4.210119814	4.553868159	4.667801467	4.31752093	4.607841205
40035_at	5.861931063	5.915575008	5.747181615	5.815601812	6.008720417	6.218867605	6.301201539	6.060813676
40036_at	6.106736338	5.933652501	6.313925347	5.894456506	5.907981964	5.607043914	6.214992155	5.981247825
40037_at	8.119690543	8.057279195	8.003553968	8.038067097	8.403644296	8.488722113	8.089130609	8.233343215
40038_at	9.045689268	8.990865443	9.313223645	9.474241937	8.866468976	9.034731408	8.875865378	9.050505628
40039_g_at	6.965290052	6.935320972	7.390725977	7.345711224	6.981016253	6.959324211	7.334740306	7.172825478
40040_at	5.315176488	5.298315358	5.512587409	5.501435791	5.467857166	5.60858984	5.580819147	5.506571913
40041_at	5.558869966	5.447429335	6.769214595	6.142883371	5.048665195	5.145854725	7.441255379	6.449120228
40042_r_at	10.10388958	10.38346662	10.14040383	10.22926195	10.38551707	10.92659339	10.05912004	10.78093504
