hmdb,name,conc,biotype,pubmed,references,notes,conc_unit
HMDB0007887,PC(14:0/22:1(13Z)),0.057 - 0.109 - 0.161,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007887,PC(14:0/22:1(13Z)),0 - 0.0241 - 0.0946,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007887,PC(14:0/22:1(13Z)),43.6 - 57.1 - 70.6,blood,28278231,,Both,uM
HMDB0007888,"PC(14:0/22:2(13Z,16Z))",0.0021 - 0.016 - 0.045,urine,24023812,,Both,umol/mmol creatinine
HMDB0007888,"PC(14:0/22:2(13Z,16Z))",0.169 - 0.2 - 0.231,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007888,"PC(14:0/22:2(13Z,16Z))",203.5 - 250.7 - 297.9,blood,28278231,,Both,uM
HMDB0007889,"PC(14:0/22:4(7Z,10Z,13Z,16Z))",0.0005 - 0.0018 - 0.0083,urine,24023812,,Both,umol/mmol creatinine
HMDB0007889,"PC(14:0/22:4(7Z,10Z,13Z,16Z))",0.045 - 0.067 - 0.089,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007889,"PC(14:0/22:4(7Z,10Z,13Z,16Z))",0 - 0.0307 - 0.1156,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007889,"PC(14:0/22:4(7Z,10Z,13Z,16Z))",150.6 - 189.4 - 228.2,blood,28278231,,Both,uM
HMDB0007890,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",0.0002 - 0.0005 - 0.0013,urine,24023812,,Both,umol/mmol creatinine
HMDB0007890,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",0.01 - 0.011 - 0.012,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007890,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",0 - 0.0046 - 0.0147,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007890,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",13.8 - 29.3 - 44.8,blood,28278231,,Both,uM
HMDB0007891,"PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))",0.01 - 0.011 - 0.012,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007891,"PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))",13.8 - 29.3 - 44.8,blood,28278231,,Both,uM
HMDB0007892,"PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.0001 - 0.0005 - 0.0009,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007892,"PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.69 - 1.16 - 1.63,blood,28278231,,Both,uM
HMDB0007893,PC(14:0/24:0),0.0006 - 0.0045 - 0.0084,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007893,PC(14:0/24:0),2.53 - 3.48 - 4.43,blood,28278231,,Both,uM
HMDB0007894,PC(14:0/24:1(15Z)),0 - 0.0028 - 0.0073,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007894,PC(14:0/24:1(15Z)),0.77 - 1.23 - 1.69,blood,28278231,,Both,uM
HMDB0007895,PC(14:0/P-16:0),3.08 - 4.73 - 6.38,blood,28278231,,Both,uM
HMDB0007896,PC(14:0/P-18:0),0.0013 - 0.0035 - 0.0071,urine,24023812,,Both,umol/mmol creatinine
HMDB0007896,PC(14:0/P-18:0),0 - 0.198 - 0.547,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007896,PC(14:0/P-18:0),12.09 - 15.1 - 18.11,blood,28278231,,Both,uM
HMDB0007897,PC(14:0/P-18:1(11Z)),8.7 - 16.6 - 24.5,blood,28278231,,Both,uM
HMDB0007898,PC(14:0/P-18:1(9Z)),8.7 - 16.6 - 24.5,blood,28278231,,Both,uM
HMDB0007899,PC(14:1(9Z)/14:0),0.003 - 0.006 - 0.02,urine,24023812,,Both,umol/mmol creatinine
HMDB0007899,PC(14:1(9Z)/14:0),2.23 - 3.04 - 3.85,blood,28278231,,Both,uM
HMDB0007903,PC(14:1(9Z)/16:1(9Z)),0.0001 - 0.0005 - 0.0022,urine,24023812,,Both,umol/mmol creatinine
HMDB0007903,PC(14:1(9Z)/16:1(9Z)),0.0002 - 0.0007 - 0.0012,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007904,PC(14:1(9Z)/18:0),8.7 - 16.6 - 24.5,blood,28278231,,Both,uM
HMDB0007905,PC(14:1(9Z)/18:1(11Z)),2.55 - 4.02 - 5.49,blood,28278231,,Both,uM
HMDB0007906,PC(14:1(9Z)/18:1(9Z)),2.55 - 4.02 - 5.49,blood,28278231,,Both,uM
HMDB0007907,"PC(14:1(9Z)/18:2(9Z,12Z))",0.0003 - 0.00092 - 0.0025,urine,24023812,,Both,umol/mmol creatinine
HMDB0007907,"PC(14:1(9Z)/18:2(9Z,12Z))",0.37 - 0.49 - 0.61,blood,28278231,,Both,uM
HMDB0007911,PC(14:1(9Z)/20:0),0.0023 - 0.0077 - 0.05,urine,24023812,,Both,umol/mmol creatinine
HMDB0007911,PC(14:1(9Z)/20:0),0.132 - 0.214 - 0.296,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007911,PC(14:1(9Z)/20:0),190.9 - 242.2 - 293.5,blood,28278231,,Both,uM
HMDB0007912,PC(14:1(9Z)/20:1(11Z)),0.0016 - 0.0047 - 0.024,urine,24023812,,Both,umol/mmol creatinine
HMDB0007912,PC(14:1(9Z)/20:1(11Z)),0.097 - 0.187 - 0.277,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007912,PC(14:1(9Z)/20:1(11Z)),344.1 - 413.3 - 482.5,blood,28278231,,Both,uM
HMDB0007913,"PC(14:1(9Z)/20:2(11Z,14Z))",0.011 - 0.016 - 0.021,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007913,"PC(14:1(9Z)/20:2(11Z,14Z))",11.29 - 15.9 - 20.51,blood,28278231,,Both,uM
HMDB0007914,"PC(14:1(9Z)/20:3(5Z,8Z,11Z))",0.0002 - 0.0023 - 0.018,urine,24023812,,Both,umol/mmol creatinine
HMDB0007914,"PC(14:1(9Z)/20:3(5Z,8Z,11Z))",1.21 - 1.87 - 2.53,blood,28278231,,Both,uM
HMDB0007915,"PC(14:1(9Z)/20:3(8Z,11Z,14Z))",0.0002 - 0.0023 - 0.018,urine,24023812,,Both,umol/mmol creatinine
HMDB0007915,"PC(14:1(9Z)/20:3(8Z,11Z,14Z))",1.21 - 1.87 - 2.53,blood,28278231,,Both,uM
HMDB0007919,PC(14:1(9Z)/22:0),0.0006 - 0.0034 - 0.025,urine,24023812,,Both,umol/mmol creatinine
HMDB0007919,PC(14:1(9Z)/22:0),0.057 - 0.109 - 0.161,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007919,PC(14:1(9Z)/22:0),43.6 - 57.1 - 70.6,blood,28278231,,Both,uM
HMDB0007920,PC(14:1(9Z)/22:1(13Z)),0.0021 - 0.016 - 0.045,urine,24023812,,Both,umol/mmol creatinine
HMDB0007920,PC(14:1(9Z)/22:1(13Z)),0.169 - 0.2 - 0.231,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007920,PC(14:1(9Z)/22:1(13Z)),203.5 - 250.7 - 297.9,blood,28278231,,Both,uM
HMDB0007921,"PC(14:1(9Z)/22:2(13Z,16Z))",0.0005 - 0.0024 - 0.024,urine,24023812,,Both,umol/mmol creatinine
HMDB0007921,"PC(14:1(9Z)/22:2(13Z,16Z))",0.049 - 0.082 - 0.115,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007921,"PC(14:1(9Z)/22:2(13Z,16Z))",0 - 0.0229 - 0.0842,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007921,"PC(14:1(9Z)/22:2(13Z,16Z))",103.5 - 129.9 - 156.3,blood,28278231,,Both,uM
HMDB0007922,"PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",0.01 - 0.011 - 0.012,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007922,"PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",13.8 - 29.3 - 44.8,blood,28278231,,Both,uM
HMDB0007923,"PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",0.69 - 1.16 - 1.63,blood,28278231,,Both,uM
HMDB0007924,"PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",0.69 - 1.16 - 1.63,blood,28278231,,Both,uM
HMDB0007926,PC(14:1(9Z)/24:0),0.77 - 1.23 - 1.69,blood,28278231,,Both,uM
HMDB0007929,PC(14:1(9Z)/P-18:0),8.7 - 16.6 - 24.5,blood,28278231,,Both,uM
HMDB0007930,PC(14:1(9Z)/P-18:1(11Z)),2.55 - 4.02 - 5.49,blood,28278231,,Both,uM
HMDB0007931,PC(14:1(9Z)/P-18:1(9Z)),2.55 - 4.02 - 5.49,blood,28278231,,Both,uM
HMDB0007934,PC(15:0/15:0),3.08 - 4.73 - 6.38,blood,28278231,,Both,uM
HMDB0007965,PC(16:0/14:0),3.08 - 4.73 - 6.38,blood,28278231,,Both,uM
HMDB0007969,PC(16:0/16:1(9Z)),8.7 - 16.6 - 24.5,blood,28278231,,Both,uM
HMDB0007971,PC(16:0/18:1(11Z)),0.0023 - 0.0077 - 0.05,urine,24023812,,Both,umol/mmol creatinine
HMDB0007971,PC(16:0/18:1(11Z)),0.132 - 0.214 - 0.296,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007971,PC(16:0/18:1(11Z)),190.9 - 242.2 - 293.5,blood,28278231,,Both,uM
HMDB0007972,PC(16:0/18:1(9Z)),0.0023 - 0.0077 - 0.05,urine,24023812,,Both,umol/mmol creatinine
HMDB0007972,PC(16:0/18:1(9Z)),0.132 - 0.214 - 0.296,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007972,PC(16:0/18:1(9Z)),190.9 - 242.2 - 293.5,blood,28278231,,Both,uM
HMDB0007973,"PC(16:0/18:2(9Z,12Z))",0.0016 - 0.0047 - 0.024,urine,24023812,,Both,umol/mmol creatinine
HMDB0007973,"PC(16:0/18:2(9Z,12Z))",0.097 - 0.187 - 0.277,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007973,"PC(16:0/18:2(9Z,12Z))",344.1 - 413.3 - 482.5,blood,28278231,,Both,uM
HMDB0007974,"PC(16:0/18:3(6Z,9Z,12Z))",0.011 - 0.016 - 0.021,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007974,"PC(16:0/18:3(6Z,9Z,12Z))",11.29 - 15.9 - 20.51,blood,28278231,,Both,uM
HMDB0007975,"PC(16:0/18:3(9Z,12Z,15Z))",0.011 - 0.016 - 0.021,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007975,"PC(16:0/18:3(9Z,12Z,15Z))",11.29 - 15.9 - 20.51,blood,28278231,,Both,uM
HMDB0007976,"PC(16:0/18:4(6Z,9Z,12Z,15Z))",0.0002 - 0.0023 - 0.018,urine,24023812,,Both,umol/mmol creatinine
HMDB0007976,"PC(16:0/18:4(6Z,9Z,12Z,15Z))",1.21 - 1.87 - 2.53,blood,28278231,,Both,uM
HMDB0007977,PC(16:0/20:0),1.63 - 2.52 - 3.41,blood,28278231,,Both,uM
HMDB0007978,PC(16:0/20:1(11Z)),0.0006 - 0.0034 - 0.025,urine,24023812,,Both,umol/mmol creatinine
HMDB0007978,PC(16:0/20:1(11Z)),0.057 - 0.109 - 0.161,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007978,PC(16:0/20:1(11Z)),43.6 - 57.1 - 70.6,blood,28278231,,Both,uM
HMDB0007979,"PC(16:0/20:2(11Z,14Z))",0.0021 - 0.016 - 0.045,urine,24023812,,Both,umol/mmol creatinine
HMDB0007979,"PC(16:0/20:2(11Z,14Z))",0.169 - 0.2 - 0.231,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007979,"PC(16:0/20:2(11Z,14Z))",203.5 - 250.7 - 297.9,blood,28278231,,Both,uM
HMDB0007980,"PC(16:0/20:3(5Z,8Z,11Z))",0.0005 - 0.0024 - 0.024,urine,24023812,,Both,umol/mmol creatinine
HMDB0007980,"PC(16:0/20:3(5Z,8Z,11Z))",0.049 - 0.082 - 0.115,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007980,"PC(16:0/20:3(5Z,8Z,11Z))",103.5 - 129.9 - 156.3,blood,28278231,,Both,uM
HMDB0007981,"PC(16:0/20:3(8Z,11Z,14Z))",0.0005 - 0.0024 - 0.024,urine,24023812,,Both,umol/mmol creatinine
HMDB0007981,"PC(16:0/20:3(8Z,11Z,14Z))",0.049 - 0.082 - 0.115,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007981,"PC(16:0/20:3(8Z,11Z,14Z))",103.5 - 129.9 - 156.3,blood,28278231,,Both,uM
HMDB0007982,"PC(16:0/20:4(5Z,8Z,11Z,14Z))",0.0005 - 0.0018 - 0.0083,urine,24023812,,Both,umol/mmol creatinine
HMDB0007982,"PC(16:0/20:4(5Z,8Z,11Z,14Z))",0.045 - 0.067 - 0.089,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007982,"PC(16:0/20:4(5Z,8Z,11Z,14Z))",150.6 - 189.4 - 228.2,blood,28278231,,Both,uM
HMDB0007983,"PC(16:0/20:4(8Z,11Z,14Z,17Z))",0.0005 - 0.0018 - 0.0083,urine,24023812,,Both,umol/mmol creatinine
HMDB0007983,"PC(16:0/20:4(8Z,11Z,14Z,17Z))",0.045 - 0.067 - 0.089,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007983,"PC(16:0/20:4(8Z,11Z,14Z,17Z))",150.6 - 189.4 - 228.2,blood,28278231,,Both,uM
HMDB0007984,"PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))",0.01 - 0.011 - 0.012,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007984,"PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))",13.8 - 29.3 - 44.8,blood,28278231,,Both,uM
HMDB0007985,PC(16:0/22:0),2.53 - 3.48 - 4.43,blood,28278231,,Both,uM
HMDB0007986,PC(16:0/22:1(13Z)),0.77 - 1.23 - 1.69,blood,28278231,,Both,uM
HMDB0007988,"PC(16:0/22:4(7Z,10Z,13Z,16Z))",0.0005 - 0.0022 - 0.0065,urine,24023812,,Both,umol/mmol creatinine
HMDB0007988,"PC(16:0/22:4(7Z,10Z,13Z,16Z))",0.031 - 0.045 - 0.059,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007988,"PC(16:0/22:4(7Z,10Z,13Z,16Z))",0 - 0.0392 - 0.1656,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007988,"PC(16:0/22:4(7Z,10Z,13Z,16Z))",79.0 - 101.6 - 124.2,blood,28278231,,Both,uM
HMDB0007989,"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",0.0002 - 0.0007 - 0.002,urine,24023812,,Both,umol/mmol creatinine
HMDB0007989,"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",0.017 - 0.022 - 0.027,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007989,"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",0 - 0.0124 - 0.0489,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007989,"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",41.0 - 54.2 - 67.4,blood,28278231,,Both,uM
HMDB0007990,"PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))",0.0002 - 0.0007 - 0.002,urine,24023812,,Both,umol/mmol creatinine
HMDB0007990,"PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))",0.017 - 0.022 - 0.027,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007990,"PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))",41.0 - 54.2 - 67.4,blood,28278231,,Both,uM
HMDB0007991,"PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.0005 - 0.001 - 0.0036,urine,24023812,,Both,umol/mmol creatinine
HMDB0007991,"PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.026 - 0.03 - 0.034,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007991,"PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0 - 0.0174 - 0.0629,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0007991,"PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",63.0 - 88.0 - 113.0,blood,28278231,,Both,uM
HMDB0007993,PC(16:0/24:1(15Z)),0.29 - 0.39 - 0.49,blood,28278231,,Both,uM
HMDB0007994,PC(16:0/P-16:0),0.0013 - 0.0035 - 0.0071,urine,24023812,,Both,umol/mmol creatinine
HMDB0007994,PC(16:0/P-16:0),0 - 0.198 - 0.547,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007994,PC(16:0/P-16:0),12.09 - 15.1 - 18.11,blood,28278231,,Both,uM
HMDB0007996,PC(16:0/P-18:1(11Z)),0.0023 - 0.0077 - 0.05,urine,24023812,,Both,umol/mmol creatinine
HMDB0007996,PC(16:0/P-18:1(11Z)),0.132 - 0.214 - 0.296,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007996,PC(16:0/P-18:1(11Z)),190.9 - 242.2 - 293.5,blood,28278231,,Both,uM
HMDB0007997,PC(16:0/P-18:1(9Z)),0.0023 - 0.0077 - 0.05,urine,24023812,,Both,umol/mmol creatinine
HMDB0007997,PC(16:0/P-18:1(9Z)),0.132 - 0.214 - 0.296,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0007997,PC(16:0/P-18:1(9Z)),190.9 - 242.2 - 293.5,blood,28278231,,Both,uM
HMDB0007999,PC(16:1(9Z)/14:1(9Z)),0.0001 - 0.0005 - 0.0022,urine,24023812,,Both,umol/mmol creatinine
HMDB0008001,PC(16:1(9Z)/16:0),8.7 - 16.6 - 24.5,blood,28278231,,Both,uM
HMDB0008002,PC(16:1(9Z)/16:1(9Z)),2.55 - 4.02 - 5.49,blood,28278231,,Both,uM
